titulo,autor,disponibilidad,link,categoria,moneda,precio_numero
CANCION DE BAÑAR LA LUNA (JAPONESA)(ACAR,MARIA ELENA WALSH,Disponible,/p/cancion-de-banar-la-luna-japonesa-acar/177837/281612,Infantiles,UYU,501.5
LA INCREÍBLE HISTORIA DE... EL MONSTRUO SUPER CABEZÓN,"WILLIAMS, DAVID",Disponible,/p/la-increible-historia-de-el-monstruo-super-cabezon/131170/135935,Infantiles,UYU,671.5
PERROBOT,DAVID WALLIAMS,Disponible,/p/perrobot/153706/263520,Infantiles,UYU,671.5
LA INCREIBLE HISTORIA DE LA COSA MÁS RARA DEL MUNDO,DAVID WALLIAMS,Disponible,/p/la-increible-historia-de-la-cosa-mas-rara-del-mundo/108430/112372,Infantiles,UYU,671.5
LA INCREIBLE HISTORIA DEL SLIME GIGANTE,DAVID WALLIAMS,Disponible,/p/la-increible-historia-del-slime-gigante/119816/122558,Infantiles,UYU,671.5
PERO ¿POR QUE NO TE DUERMES?,VARIOS AUTORES,Disponible,/p/pero-iquest-por-que-no-te-duermes-/175062/278916,Infantiles,UYU,671.5
REINO ARCOÍRIS 2. EL MISTERIO DEL LAGO AZUL,LAURA VILA,Disponible,/p/reino-arcoiris-2-el-misterio-del-lago-azul/153702/263516,Infantiles,UYU,637.5
REINO ARCOÍRIS 1. EL SECRETO DE LAS FLORES CORAZÓN,LAURA VILA,Disponible,/p/reino-arcoiris-1-el-secreto-de-las-flores-corazon/153703/263517,Infantiles,UYU,637.5
JULIO VERNE: DOS AÑOS DE VACACIONES,JULIO VERNE,Disponible,/p/julio-verne-dos-anos-de-vacaciones/137881/143364,Infantiles,UYU,637.5
SUPER POCHA. TIERRA ADENTRO,HELEN VELANDO,Disponible,/p/super-pocha-tierra-adentro/104748/108490,Infantiles,UYU,586.5
SUPER POCHA 6 - EL LADRÓN DE PALABRAS,HELEN VELANDO,Disponible,/p/super-pocha-6-el-ladron-de-palabras/84302/86752,Infantiles,UYU,586.5
BUSCADORES DE RELIQUIAS Y LA RECETA ROBADA,HELEN VELANDO,Disponible,/p/buscadores-de-reliquias-y-la-receta-robada/122241/125075,Infantiles,UYU,586.5
SUPER POCHA DE VACACIONES 2,HELEN VELANDO,Disponible,/p/super-pocha-de-vacaciones-2/83969/86393,Infantiles,UYU,586.5
BUSCADORES DE RELIQUIAS Y LA GEMA SAGRADA,HELEN VELANDO,Disponible,/p/buscadores-de-reliquias-y-la-gema-sagrada/111387/130805,Infantiles,UYU,586.5
BUSCADORES DE RELIQUIAS 3,HELEN VELANDO,Disponible,/p/buscadores-de-reliquias-3/139638/145210,Infantiles,UYU,586.5
THE BEST - EL MEJOR JUGADOR DE TODOS LOS TIEMPOS,VV.AA.,Disponible,/p/the-best-el-mejor-jugador-de-todos-los-tiempos/154688/264573,Infantiles,UYU,586.5
TALLER DE ARTE INFINITO : PINTURA,VARIOS AUTORES,Disponible,/p/taller-de-arte-infinito-pintura/137328/142804,Infantiles,UYU,1181.5
TALLER DE ARTE INFINITO : COLLAGE,VARIOS AUTORES,Disponible,/p/taller-de-arte-infinito-collage/137329/142805,Infantiles,UYU,1181.5
"LOBITO, MI PRIMER LIBRO ILUSTRADO",VARIOS AUTORES,Disponible,/p/lobito-mi-primer-libro-ilustrado/168802/272878,Infantiles,UYU,1181.5
DINOSAURIOS. CRIATURAS PARA COLOREAR,VARIOS AUTORES,Disponible,/p/dinosaurios-criaturas-para-colorear/86378/89065,Infantiles,UYU,586.5
ENGRANAJE MATEMÁTICO,VVAA,Disponible,/p/engranaje-matematico/154673/264558,Infantiles,UYU,586.5
COMO ESTAS ?,IVANKE Y MEY,Disponible,/p/como-estas-/141110/250141,Infantiles,UYU,722.5
BUSCA Y ENCUENTRA - LA CIUDAD,VARIOS AUTORES,Disponible,/p/busca-y-encuentra-la-ciudad/174991/278838,Infantiles,UYU,807.5
BUSCA Y ENCUENTRA ANIMALES,VARIOS AUTORES,Disponible,/p/busca-y-encuentra-animales/174947/278793,Infantiles,UYU,807.5
BURUNDI: UN VIAJE MUY LARGO,PABLO BERNASCONI,Disponible,/p/burundi-un-viaje-muy-largo/126073/128094,Infantiles,UYU,807.5
"BURUNDI: DE OSOS, LECHUZAS Y TÉMPANOS CALIENTES",PABLO BERNASCONI,Disponible,/p/burundi-de-osos-lechuzas-y-tempanos-calientes/126072/128093,Infantiles,UYU,807.5
EL DIARIO DE LA ABUELA RITA,MELINA VALLEJOS,Disponible,/p/el-diario-de-la-abuela-rita/146299/255661,Infantiles,UYU,637.5
UNA ABUELA ANORMAL LA BÚSQUEDA DEL CUCHARÓN PERDIDO,MELINA VALLEJOS,Disponible,/p/una-abuela-anormal-la-busqueda-del-cucharon-perdido/112581/116724,Infantiles,UYU,637.5
UNA HERMANA ANORMAL,MELINA VALLEJOS,Disponible,/p/una-hermana-anormal/125613/127603,Infantiles,UYU,637.5
COCINANDO CON LA ABUELITA RITA,MELINA VALLEJOS,Disponible,/p/cocinando-con-la-abuelita-rita/154095/263931,Infantiles,UYU,586.5
EL DIARIO DE LA ABUELA RITA 2,LYNA VALLEJOS,Disponible,/p/el-diario-de-la-abuela-rita-2/170851/274722,Infantiles,UYU,637.5
EL MUNDO DE LYNA,LYNA VALLEJOS,Disponible,/p/el-mundo-de-lyna/115865/115659,Infantiles,UYU,637.5
UNA FAMILIA ANORMAL: EL MISTERIO DE LA H,LYNA VALLEJOS,Disponible,/p/una-familia-anormal-el-misterio-de-la-h/137155/142619,Infantiles,UYU,637.5
LYNIEL 1: LA GRAN BODA,LYNA VALLEJOS & DANIEL MORRO,Disponible,/p/lyniel-1-la-gran-boda/171715/275576,Infantiles,UYU,756.5
UNA FAMILIA ANORMAL.Y UNAS VACACIONES...,LYNA VALLEJOS,Disponible,/p/una-familia-anormal-y-unas-vacaciones-/107284/142590,Infantiles,UYU,637.5
UNA FAMILIA ANORMAL Y LA CAPA SUPERPODEROSA,LYNA VALLEJOS,Disponible,/p/una-familia-anormal-y-la-capa-superpoderosa/143561/252718,Infantiles,UYU,637.5
UNA FAMILIA ANORMAL Y EL CRUCE DE LOS UNIVERSOS,LYNA VALLEJOS,Disponible,/p/una-familia-anormal-y-el-cruce-de-los-universos/117317/120629,Infantiles,UYU,637.5
UNA FAMILIA ANORMAL. EN BUSCA DEL TESORO,LYNA VALLEJOS,Disponible,/p/una-familia-anormal-en-busca-del-tesoro/137154/142618,Infantiles,UYU,637.5
PACK RELANZAMIENTO - UNA FAMILIA ANORMAL .,LYNA VALLEJOS,Disponible,/p/pack-relanzamiento-una-familia-anormal-/130227/134261,Infantiles,UYU,1606.5
LA SEMANA DE LAS MASCOTAS,LYNA VALLEJOS,Disponible,/p/la-semana-de-las-mascotas/156867/266920,Infantiles,UYU,382.5
JUGÁ CON LYNA,LYNA VALLEJOS,Disponible,/p/juga-con-lyna/109905/113947,Infantiles,UYU,637.5
LA CASITA DE JUEGOS DE LYNIEL,LYNA VALLEJOS,Disponible,/p/la-casita-de-juegos-de-lyniel/157176/267239,Infantiles,UYU,1351.5
BUSCA Y ENCUENTRA CON LYNA,LYNA VALLEJOS,Disponible,/p/busca-y-encuentra-con-lyna/159828/270047,Infantiles,UYU,586.5
LAS AVENTURAS DE LYNA Y DANI,LYNA VALLEJOS,Disponible,/p/las-aventuras-de-lyna-y-dani/140541/146247,Infantiles,UYU,637.5
EL ÁLBUM DE RECUERDOS DE LYNA,LYNA VALLEJOS,Disponible,/p/el-album-de-recuerdos-de-lyna/152176/261895,Infantiles,UYU,586.5
EL INVENTOR DE VIAJES,IRENE VALLEJO,Disponible,/p/el-inventor-de-viajes/159385/269582,Infantiles,UYU,586.5
LA LEYENDA DE LAS MAREAS MANSAS,IRENE VALLEJO,Disponible,/p/la-leyenda-de-las-mareas-mansas/159386/269583,Infantiles,UYU,586.5
"MI ABUELA, LA LOCA","VALENZUELA, JOSÉ IGNACIO",Disponible,/p/mi-abuela-la-loca/121103/123888,Infantiles,UYU,501.5
MIS SUPERPODERES OCULTOS,NATALIA TRENCHI,Disponible,/p/mis-superpoderes-ocultos/61340/62866,Infantiles,UYU,501.5
LA PARTIDA FINAL,TOZEO,Disponible,/p/la-partida-final/178281/282027,Infantiles,UYU,671.5
TU CUERPO ES GENIAL (APRENDE A DESCUBRIRLO),CRISTINA TORRÓN/ MARTA TORRÓN VILLATA,Disponible,/p/tu-cuerpo-es-genial-aprende-a-descubrirlo-/138175/143668,Infantiles,UYU,586.5
¡SE LLAMA VULVA!,VARIOS AUTORES,Disponible,/p/-iexcl-se-llama-vulva-/159398/269597,Infantiles,UYU,552.5
¡SE LLAMA PENE!,VARIOS AUTORES,Disponible,/p/-iexcl-se-llama-pene-/159397/269596,Infantiles,UYU,552.5
ASI SE HACE UN BEBE,CRISTINA TORRÓN / ANNA SALVIA,Disponible,/p/asi-se-hace-un-bebe/176226/280101,Infantiles,UYU,552.5
KAI Y EMMA - UNAS VACACIONES INTENSAS,MÍRIAM TIRADO,Disponible,/p/kai-y-emma-unas-vacaciones-intensas/133655/138874,Infantiles,UYU,637.5
UN CUMPLEAÑOS EMOCIONANTE,MÍRIAM TIRADO,Disponible,/p/un-cumpleanos-emocionante/130218/134252,Infantiles,UYU,637.5
ME LLAMO GOA 3 OH MY GOA!,MÍRIAM TIRADO,Disponible,/p/me-llamo-goa-3-oh-my-goa-/151585/261257,Infantiles,UYU,637.5
KAI Y EMMA 5 - UNA NOCHE FUERA DE CASA,MÍRIAM TIRADO,Disponible,/p/kai-y-emma-5-una-noche-fuera-de-casa/146924/256319,Infantiles,UYU,637.5
KAI Y EMMA 4. UN VIRUS EN CASA,MÍRIAM TIRADO,Disponible,/p/kai-y-emma-4-un-virus-en-casa/141318/250357,Infantiles,UYU,637.5
EL HILO INVISIBLE,MÍRIAM TIRADO,Disponible,/p/el-hilo-invisible/179583/276679,Infantiles,UYU,637.5
LA FUENTE ESCONDIDA,MÍRIAM TIRADO,Disponible,/p/la-fuente-escondida/146381/255744,Infantiles,UYU,637.5
ATLAS POKÉMON,THE POKÉMON COMPANY,Disponible,/p/atlas-pokemon/148777/258281,Infantiles,UYU,756.5
CASI CRACKS 3. UN CONCURSO CON INTRUSO,LAURA TÁRRAGA,Disponible,/p/casi-cracks-3-un-concurso-con-intruso/154235/264104,Infantiles,UYU,637.5
CASI CRACKS 1 - ¡CAMPEONES DE REBOTE!,LAURA TÁRRAGA,Disponible,/p/casi-cracks-1-iexcl-campeones-de-rebote-/146933/256328,Infantiles,UYU,637.5
CASI CRACKS 2 - ¡SIN MENTE DE REPENTE!,LAURA TÁRRAGA,Disponible,/p/casi-cracks-2-iexcl-sin-mente-de-repente-/148082/257552,Infantiles,UYU,637.5
EL PRIMER DÍA DE CLASES,"BINNY, SWAPNA",Disponible,/p/el-primer-dia-de-clases/130497/134773,Infantiles,UYU,637.5
LOS VIAJES DE GULLIVER,"SWIFT, JONATHAN",Disponible,/p/los-viajes-de-gulliver/167998/132949,Infantiles,UYU,756.5
LA CIUDAD QUE SUEÑA,ELOISA CASANOVA/ LAURA CARRASCO/ LUCIANO SUPERVIEL,Disponible,/p/la-ciudad-que-suena/162574/271347,Infantiles,UYU,501.5
LA ISLA DEL TESORO,ROBERT LOUIS STEVENSON,Disponible,/p/la-isla-del-tesoro/170185/126129,Infantiles,UYU,756.5
SKANDAR Y EL JINETE FANTASMA,A. F. STEADMAN,Disponible,/p/skandar-y-el-jinete-fantasma/143701/252910,Infantiles,UYU,722.5
HEIDI,"SPYRI, JOHANNA",Disponible,/p/heidi/2773/137966,Infantiles,UYU,756.5
EL CASO DEL MENSAJE DE DESPEDIDA,"SPRINGER, NANCY",Disponible,/p/el-caso-del-mensaje-de-despedida/127302/129631,Infantiles,UYU,637.5
EL CASO DEL PICTOGRAMA,"SPRINGER, NANCY",Disponible,/p/el-caso-del-pictograma/127282/129611,Infantiles,UYU,637.5
ENOLA HOLMES 3 - EL CASO DE LOS EXTRAÑOS RAMOS DE FLORES,"SPRINGER, NANCY",Disponible,/p/enola-holmes-3-el-caso-de-los-extranos-ramos-de-flores/125620/127611,Infantiles,UYU,637.5
HOY JUGAMOS TODOS,VARIOS AUTORES,Disponible,/p/hoy-jugamos-todos/169860/273891,Infantiles,UYU,637.5
CAMPEONES EN LA HISTORIA,FERMÍN SOLANA,Disponible,/p/campeones-en-la-historia/176864/280723,Infantiles,UYU,501.5
"BOLSO, MI BUEN AMIGO",FERMÍN SOLANA,Disponible,/p/bolso-mi-buen-amigo/150117/259682,Infantiles,UYU,501.5
CAMPEONES,FERMÍN SOLANA,Disponible,/p/campeones/142000/251073,Infantiles,UYU,501.5
SUEÑOS ANIMALES,VARIOS AUTORES,Disponible,/p/suenos-animales/88055/90917,Infantiles,UYU,501.5
MONSTRUOS Y FANTASMAS DE ACÁ NOMÁS,ANA MARÍA SHUA,Disponible,/p/monstruos-y-fantasmas-de-aca-nomas/131894/136999,Infantiles,UYU,501.5
LA PUERTA PARA SALIR DEL MUNDO,ANA MARÍA SHUA,Disponible,/p/la-puerta-para-salir-del-mundo/102257/105894,Infantiles,UYU,467.5
EXPEDICIÓN AL AMAZONAS,ANA MARÍA SHUA,Disponible,/p/expedicion-al-amazonas/126188/128213,Infantiles,UYU,467.5
ANIMAL RARISIMO,ANA MARÍA SHUA,Disponible,/p/animal-rarisimo/107235/111094,Infantiles,UYU,467.5
NOS TRATAMOS BIEN,LUCÍA SERRANO,Disponible,/p/nos-tratamos-bien/143720/262474,Infantiles,UYU,586.5
¡FUERA ETIQUETAS!,LUCÍA SERRANO,Disponible,/p/-iexcl-fuera-etiquetas-/154677/264562,Infantiles,UYU,586.5
ME QUIERO MUCHO,LUCÍA SERRANO,Disponible,/p/me-quiero-mucho/171917/275785,Infantiles,UYU,586.5
ELISEO Y LAS FLORES,MARITCHU SEITÚN / SOFÍA CHAS,Disponible,/p/eliseo-y-las-flores/133939/139169,Infantiles,UYU,637.5
"COCO, MINI Y LOS MIEDOS",MARITCHU SEITÚN / SOFÍA CHAS,Disponible,/p/coco-mini-y-los-miedos/170089/274086,Infantiles,UYU,637.5
COCO Y MINI QUIEREN SABER (ACTUALIZADA),MARITCHU SEITÚN / SOFÍA CHAS,Disponible,/p/coco-y-mini-quieren-saber-actualizada-/171866/275728,Infantiles,UYU,637.5
¡CHAU CHUPETE!,MARITCHU SEITÚN / SOFÍA CHAS,Disponible,/p/-iexcl-chau-chupete-/120327/123093,Infantiles,UYU,637.5
A LA CAMA,MARITCHU SEITÚN / SOFÍA CHAS,Disponible,/p/a-la-cama/113593/117779,Infantiles,UYU,637.5
A COMER!,MARITCHU SEITÚN,Disponible,/p/a-comer-/84048/86475,Infantiles,UYU,637.5
365 CURIOSIDADES DEPORTE,VARIOS AUTORES,Disponible,/p/365-curiosidades-deporte/162836/271518,Infantiles,UYU,637.5
LA VEZ QUE LUCAS SE INVENTÓ UN HERMANO,SILVIA SCHUJER,Disponible,/p/la-vez-que-lucas-se-invento-un-hermano/126182/128207,Infantiles,UYU,501.5
PURO HUESOS,SILVIA SCHUJER,Disponible,/p/puro-huesos/120302/123068,Infantiles,UYU,501.5
ORTOGRAFÍA EN JUEGO,SILVIA SCHUJER,Disponible,/p/ortografia-en-juego/149154/258681,Infantiles,UYU,586.5
EL MONUMENTO ENCANTADO,SILVIA SCHUJER,Disponible,/p/el-monumento-encantado/107326/111190,Infantiles,UYU,467.5
BERTA VA AL MÉDICO,LIANE SCHNEIDER,Disponible,/p/berta-va-al-medico/124561/126451,Infantiles,UYU,501.5
BERTA VA AL DENTISTA,LIANE SCHNEIDER,Disponible,/p/berta-va-al-dentista/124555/126445,Infantiles,UYU,501.5
BERTA VA A LA PLAYA,LIANE SCHNEIDER,Disponible,/p/berta-va-a-la-playa/124552/126442,Infantiles,UYU,501.5
BERTA TIENE UN GATITO,LIANE SCHNEIDER,Disponible,/p/berta-tiene-un-gatito/121493/124294,Infantiles,UYU,501.5
BERTA SE CORTA EL PELO,VV.AA.,Disponible,/p/berta-se-corta-el-pelo/72530/74458,Infantiles,UYU,501.5
BERTA MONTA EN BICI,LIANE SCHNEIDER,Disponible,/p/berta-monta-en-bici/124557/126447,Infantiles,UYU,501.5
BERTA HACE GALLETAS,LIANE SCHNEIDER,Disponible,/p/berta-hace-galletas/121491/124292,Infantiles,UYU,501.5
BERTA EN LA GRANJA,LIANE SCHNEIDER,Disponible,/p/berta-en-la-granja/124560/126450,Infantiles,UYU,501.5
BERTA DUERME EN CASA DE JULIA,LIANE SCHNEIDER,Disponible,/p/berta-duerme-en-casa-de-julia/121489/124290,Infantiles,UYU,501.5
BERTA CELEBRA SU CUMPLE,LIANE SCHNEIDER,Disponible,/p/berta-celebra-su-cumple/121492/124293,Infantiles,UYU,501.5
BERTA APRENDE MÚSICA,LIANE SCHNEIDER,Disponible,/p/berta-aprende-musica/118222/121551,Infantiles,UYU,501.5
BERTA APRENDE A ESQUIAR,LIANE SCHNEIDER,Disponible,/p/berta-aprende-a-esquiar/102953/121552,Infantiles,UYU,501.5
BERTA APRENDE A MONTAR,LIANE SCHNEIDER,Disponible,/p/berta-aprende-a-montar/118221/121550,Infantiles,UYU,501.5
MATSUMOTO,SCHENCK LÍA,Disponible,/p/matsumoto/121624/124427,Infantiles,UYU,501.5
LOS ARROCITOS INVESTIGADORES TRAS LA PISTA DE LAS OVEJAS PERDIDAS,VV.AA.,Disponible,/p/los-arrocitos-investigadores-tras-la-pista-de-las-ovejas-perdidas/143471/252628,Infantiles,UYU,501.5
EL PRIMER BARCO,JOSÉ SARAMAGO,Disponible,/p/el-primer-barco/143208/252337,Infantiles,UYU,637.5
BERRINCHE GARRAPATA,"PÉREZ, SAMPIETRO",Disponible,/p/berrinche-garrapata/119397/122112,Infantiles,UYU,501.5
BAJO LA PIEL DE MAMÁ,"PÉREZ, SAMPIETRO",Disponible,/p/bajo-la-piel-de-mama/121621/124424,Infantiles,UYU,501.5
EL CORSARIO NEGRO,"SALGARI, EMILIO",Disponible,/p/el-corsario-negro/124705/126610,Infantiles,UYU,671.5
EL PRINCIPITO,ANTOINE DE SAINT-EXUPÉRY / PABLO BERNASCONI,Disponible,/p/el-principito/162874/264722,Infantiles,UYU,722.5
"DIBÚJAME UN CORDERO, EL PRINCIPITO",VARIOS AUTORES,Disponible,/p/dibujame-un-cordero-el-principito/72598/74531,Infantiles,UYU,501.5
EL PRINCIPITO. ¿DÓNDE ESTÁS ZORRO?,ANTOINE DE SAINT-EXUPÉRY,Disponible,/p/el-principito-iquest-donde-estas-zorro-/141315/250354,Infantiles,UYU,501.5
PRINCIPITO (PUZZLE BOOK),ANTOINE DE SAINT-EXUPÉRY,Disponible,/p/principito-puzzle-book-/109542/113566,Infantiles,UYU,722.5
"PRINCIPITO, EL (ESTUCHE)",ANTOINE DE SAINT-EXUPÉRY,Disponible,/p/principito-el-estuche-/112436/116574,Infantiles,UYU,756.5
EL PRINCIPITO,ANTOINE DE SAINT-EXUPÉRY,Disponible,/p/el-principito/179546/90497,Infantiles,UYU,501.5
DIARIO DE NIKKI 9,RACHEL RENÉE RUSSELL,Disponible,/p/diario-de-nikki-9/123207/126074,Infantiles,UYU,637.5
DIARIO DE NIKKI 8,RACHEL RENÉE RUSSELL,Disponible,/p/diario-de-nikki-8/123206/126073,Infantiles,UYU,637.5
DIARIO DE NIKKI 5,RACHEL RENÉE RUSSELL,Disponible,/p/diario-de-nikki-5/123203/126070,Infantiles,UYU,637.5
DIARIO DE NIKKI 2: CUANDO NO ERES LA REINA DE LA FIESTA PRECISAMENTE,RACHEL RENÉE RUSSELL,Disponible,/p/diario-de-nikki-2-cuando-no-eres-la-reina-de-la-fiesta-precisamente/178928/282624,Infantiles,UYU,637.5
DIARIO DE NIKKI 13: UN CUMPLEAÑOS NO MUY FELIZ (,RACHEL RENÉE RUSSELL,Disponible,/p/diario-de-nikki-13-un-cumpleanos-no-muy-feliz-/101311/104926,Infantiles,UYU,756.5
DIARIO DE NIKKI 15,RACHEL RENÉE RUSSELL,Disponible,/p/diario-de-nikki-15/149163/258690,Infantiles,UYU,637.5
DIARIO DE NIKKI 13,RACHEL RENÉE RUSSELL,Disponible,/p/diario-de-nikki-13/123211/110561,Infantiles,UYU,637.5
DIARIO DE NIKKI 14,RACHEL RENÉE RUSSELL,Disponible,/p/diario-de-nikki-14/123212/126079,Infantiles,UYU,637.5
DIARIO DE NIKKI 12,RACHEL RENÉE RUSSELL,Disponible,/p/diario-de-nikki-12/123210/126077,Infantiles,UYU,637.5
DIARIO DE NIKKI 10,RACHEL RENÉE RUSSELL,Disponible,/p/diario-de-nikki-10/123208/126075,Infantiles,UYU,637.5
DIARIO DE NIKKI 1 - CRÓNICAS DE UNA VIDA MUY POCO GLAMOROSA,RACHEL RENÉE RUSSELL,Disponible,/p/diario-de-nikki-1-cronicas-de-una-vida-muy-poco-glamorosa/150055/259618,Infantiles,UYU,637.5
LLUVIAS DISPERSAS,RAINBOW ROWELL,Disponible,/p/lluvias-dispersas/156857/266910,Infantiles,UYU,841.5
LO GRANDE QUE ES SER CHIQUITO,MAURICIO ROSENCOF / VALENTINA ECHEVERRÍA,Disponible,/p/lo-grande-que-es-ser-chiquito/88475/124054,Infantiles,UYU,501.5
PROHIBIDO EL ELEFANTE,GUSTAVO ROLDÁN,Disponible,/p/prohibido-el-elefante/88558/106261,Infantiles,UYU,442.0
EL CARNAVAL DE LOS SAPOS,GUSTAVO ROLDÁN,Disponible,/p/el-carnaval-de-los-sapos/126187/128212,Infantiles,UYU,442.0
"EL ""CHOU"" DE LOS LAGARTOS",FEDERICO ROCA / VERÓNICA LEITE,Disponible,/p/el-quot-chou-quot-de-los-lagartos/85442/88021,Infantiles,UYU,501.5
LA DIOSA DE TRES CABEZAS (PERCY JACKSON Y LOS DIOSES DEL OLIMPO 7),RICK RIORDAN,Disponible,/p/la-diosa-de-tres-cabezas-percy-jackson-y-los-dioses-del-olimpo-7-/156417/266459,Infantiles,UYU,756.5
DIFERENTE,CHRIS RIDDELL,Disponible,/p/diferente/137463/142939,Infantiles,UYU,586.5
LOS XUNGUIS EN LA HISTORIA DEL URUGUAY,CERA / RAMIS,Disponible,/p/los-xunguis-en-la-historia-del-uruguay/125432/127405,Infantiles,UYU,586.5
XUNGUIS ENTRE DINOSAURIOS,CERA / RAMIS,Disponible,/p/xunguis-entre-dinosaurios/125431/127404,Infantiles,UYU,586.5
XUNGUIS OLIMPIADAS GALÁCTICAS,VV.AA.,Disponible,/p/xunguis-olimpiadas-galacticas/85962/88606,Infantiles,UYU,756.5
"ATREVIDOS 10, LOS: EN EL BOSQUE MÁGICO",ELSA PUNSET,Disponible,/p/atrevidos-10-los-en-el-bosque-magico/159247/269441,Infantiles,UYU,756.5
LOS ATREVIDOS 2,ELSA PUNSET,Disponible,/p/los-atrevidos-2/112639/116786,Infantiles,UYU,756.5
LOS ATREVIDOS EN LA ISLA DE LOS NIMÓVILES,ELSA PUNSET,Disponible,/p/los-atrevidos-en-la-isla-de-los-nimoviles/148782/258287,Infantiles,UYU,756.5
"DIARIO DE LUCÍA, EL (EL CLUB DE LAS ZAPATILLAS ROJAS)",ANA PUNSET,Disponible,/p/diario-de-lucia-el-el-club-de-las-zapatillas-rojas-/125814/127818,Infantiles,UYU,637.5
EL CLUB DE LAS ZAPATILLAS ROJAS 17: ¡VISITA SURPRISE!,ANA PUNSET,Disponible,/p/el-club-de-las-zapatillas-rojas-17-iexcl-visita-surprise-/110808/114893,Infantiles,UYU,637.5
WELCOME TO LOS ANGELES,ANA PUNSET,Disponible,/p/welcome-to-los-angeles/104452/108185,Infantiles,UYU,637.5
EL CLUB DE LAS ZAPATILLAS ROJAS,ANA PUNSET,Disponible,/p/el-club-de-las-zapatillas-rojas/179511/142938,Infantiles,UYU,637.5
"CLUB DE LAS ZAPATILLAS ROJAS 19, EL - VACACIONES WITH FRIENDS",ANA PUNSET,Disponible,/p/club-de-las-zapatillas-rojas-19-el-vacaciones-with-friends/119815/122557,Infantiles,UYU,637.5
UNICORNIA 4 - UNOS CUPCAKES INCREÍBLES,ANA PUNSET,Disponible,/p/unicornia-4-unos-cupcakes-increibles/141320/258659,Infantiles,UYU,637.5
UNICORNIA 5 - UN CAMPAMENTO EN LAS NUBES,ANA PUNSET,Disponible,/p/unicornia-5-un-campamento-en-las-nubes/153224/263019,Infantiles,UYU,637.5
LETTERING MÁGICO Y DIBUJOS DE UNICORNIOS PARA COLOREAR,ANA PUNSET,Disponible,/p/lettering-magico-y-dibujos-de-unicornios-para-colorear/146927/256322,Infantiles,UYU,637.5
UNICORNIA 3 - UN RETO MÁGICO,ANA PUNSET,Disponible,/p/unicornia-3-un-reto-magico/138763/144257,Infantiles,UYU,637.5
UNICORNIA 14,ANA PUNSET,Disponible,/p/unicornia-14/178066/281831,Infantiles,UYU,637.5
UNICORNIA 12 - UN CONCURSO DE DISFRACES,ANA PUNSET,Disponible,/p/unicornia-12-un-concurso-de-disfraces/168565/272656,Infantiles,UYU,637.5
UNICORNIA 11. UN REGALO NEVADO,KATE DRAMIS,Disponible,/p/unicornia-11-un-regalo-nevado/159609/269822,Infantiles,UYU,637.5
UNICORNIA 2 - UNA FIESTA DEL REVÉS,ANA PUNSET,Disponible,/p/unicornia-2-una-fiesta-del-reves/144402/253650,Infantiles,UYU,637.5
UNICORNIA 1: UN LIO CON BRILLI - BRILLI,ANA PUNSET,Disponible,/p/unicornia-1-un-lio-con-brilli-brilli/140758/146468,Infantiles,UYU,637.5
EL CLUB DE LAS ZAPATILLAS ROJAS 18,ANA PUNSET,Disponible,/p/el-club-de-las-zapatillas-rojas-18/112797/116943,Infantiles,UYU,637.5
SOMOS THE BEST,ANA PUNSET,Disponible,/p/somos-the-best/116374/119656,Infantiles,UYU,637.5
RESCATADORAS DE UNICORNIOS 8 CAST,ANA PUNSET,Disponible,/p/rescatadoras-de-unicornios-8-cast/176210/280084,Infantiles,UYU,637.5
RESCATADORAS DE UNICORNIOS 7 - VIAJE AL PAÍS DE LAS NINFAS,ANA PUNSET,Disponible,/p/rescatadoras-de-unicornios-7-viaje-al-pais-de-las-ninfas/172136/275990,Infantiles,UYU,637.5
RESCATADORAS DE UNICORNIOS 6. VIAJE AL PAIS DE LOS DRAGONES,ANA PUNSET,Disponible,/p/rescatadoras-de-unicornios-6-viaje-al-pais-de-los-dragones/170744/274636,Infantiles,UYU,637.5
RESCATADORAS DE UNICORNIOS 3 - VIAJE AL PAÍS DE LAS BRUJAS,ANA PUNSET,Disponible,/p/rescatadoras-de-unicornios-3-viaje-al-pais-de-las-brujas/153524/263329,Infantiles,UYU,637.5
RESCATADORAS DE UNICORNIOS 2,ANA PUNSET,Disponible,/p/rescatadoras-de-unicornios-2/148076/257544,Infantiles,UYU,637.5
RESCATADORAS DE UNICORNIOS 1 - VIAJE AL PAIS DE LAS SIRENAS,ANA PUNSET,Disponible,/p/rescatadoras-de-unicornios-1-viaje-al-pais-de-las-sirenas/143199/252327,Infantiles,UYU,637.5
MAGICORNIA 3,ANA PUNSET,Disponible,/p/magicornia-3/176693/280580,Infantiles,UYU,637.5
MAGICORNIA 2 - LA POCIÓN SECRETA,ANA PUNSET,Disponible,/p/magicornia-2-la-pocion-secreta/173153/277008,Infantiles,UYU,637.5
COLOREA EL MUNDO DE UNICORNIA,ANA PUNSET,Disponible,/p/colorea-el-mundo-de-unicornia/174542/278416,Infantiles,UYU,467.5
"INVENCIBLES, ALWAYS (ZAPATILLAS 16)",ANA PUNSET,Disponible,/p/invencibles-always-zapatillas-16-/107380/111247,Infantiles,UYU,637.5
MAGICORNIA - LA BRUJULA MAGICA,ANA PUNSET,Disponible,/p/magicornia-la-brujula-magica/168674/272751,Infantiles,UYU,637.5
