titulo,autor,precio,disponibilidad,link,categoria
BOULEVARD 1,FLOR M. SALVADOR,"UYU 841,50",Disponible,/p/boulevard-1/150533/260116,Juveniles
DIARIO DE NIKKI 16. DRAMAS DE HERMANAS,RACHEL RENÉE RUSSELL,"UYU 637,50",Disponible,/p/diario-de-nikki-16-dramas-de-hermanas/159618/269832,Juveniles
DIARIO DE NIKKI 13,RACHEL RENÉE RUSSELL,"UYU 637,50",Disponible,/p/diario-de-nikki-13/123211/110561,Juveniles
DIARIO DE NIKKI 14: UNA AMISTAD PEOR IMPOSIBLE,RACHEL RENÉE RUSSELL,"UYU 756,50",Disponible,/p/diario-de-nikki-14-una-amistad-peor-imposible/109018/113011,Juveniles
"TORMENTA, LA (DARK VERSE 2)",RUNYX,"UYU 841,50",Disponible,/p/tormenta-la-dark-verse-2-/174557/278432,Juveniles
"CAZADOR, EL (DARK VERSE 1)",RUNYX,"UYU 841,50",Disponible,/p/cazador-el-dark-verse-1-/174556/278431,Juveniles
LOS CUENTOS DE BEEDLE EL BARDO,J.K. ROWLING,"UYU 637,50",Disponible,/p/los-cuentos-de-beedle-el-bardo/179544/252047,Juveniles
ANIMALES FANTÁSTICOS,J.K. ROWLING,"UYU 637,50",Disponible,/p/animales-fantasticos/74378/76399,Juveniles
INSURGENTE,ROTH VERONICA,"UYU 841,50",Disponible,/p/insurgente/179541/124362,Juveniles
DIVERGENTE,ROTH VERONICA,"UYU 841,50",Disponible,/p/divergente/179540/124361,Juveniles
CUATRO,ROTH VERONICA,"UYU 841,50",Disponible,/p/cuatro/179539/124364,Juveniles
DÍMELO EN SECRETO,MERCEDES RON,"UYU 841,50",Disponible,/p/dimelo-en-secreto/179543/116912,Juveniles
CULPA VUESTRA (CULPABLES 4),MERCEDES RON,"UYU 841,50",Disponible,/p/culpa-vuestra-culpables-4-/178072/281838,Juveniles
DÍMELO CON BESOS,MERCEDES RON,"UYU 841,50",Disponible,/p/dimelo-con-besos/118238/121568,Juveniles
CULPA MÍA,MERCEDES RON,"UYU 841,50",Disponible,/p/culpa-mia/54530/90523,Juveniles
CULPA TUYA,MERCEDES RON,"UYU 841,50",Disponible,/p/culpa-tuya/86642/107951,Juveniles
30 SUNSETS PARA ENAMORARTE,MERCEDES RON,"UYU 841,50",Disponible,/p/30-sunsets-para-enamorarte/140430/146040,Juveniles
AVENTURA ZOMBIE EN MOVYDRILL,ROBLEIS,"UYU 637,50",Disponible,/p/aventura-zombie-en-movydrill/57836/59480,Juveniles
RECKLESS,LAUREN  ROBERTS,"UYU 926,50",Disponible,/p/reckless/159823/270042,Juveniles
RECKLESS (EDICIÓN ESPECIAL T.D),LAUREN  ROBERTS,"UYU 1.266,50",Disponible,/p/reckless-edicion-especial-t-d-/172629/276521,Juveniles
POWERLESS,LAUREN  ROBERTS,"UYU 926,50",Disponible,/p/powerless/148216/257692,Juveniles
POWERFUL,LAUREN  ROBERTS,"UYU 926,50",Disponible,/p/powerful/152168/261886,Juveniles
FEARLESS,LAUREN  ROBERTS,"UYU 926,50",Disponible,/p/fearless/171244/276335,Juveniles
FEARFUL - UNA HISTORIA DE FEARLESS,LAUREN  ROBERTS,"UYU 926,50",Disponible,/p/fearful-una-historia-de-fearless/176336/280218,Juveniles
FEARFUL,LAUREN  ROBERTS,"UYU 926,50",Disponible,/p/fearful/172685/276569,Juveniles
CAUTIVOS,JESSICA RIVAS,"UYU 841,50",Disponible,/p/cautivos/159388/269585,Juveniles
EL REY OSCURO. EL MIEDO ES PODER,JESSICA RIVAS,"UYU 841,50",Disponible,/p/el-rey-oscuro-el-miedo-es-poder/148278/257754,Juveniles
BELLEZA OSCURA,JESSICA RIVAS,"UYU 841,50",Disponible,/p/belleza-oscura/143568/252725,Juveniles
LAS PRUEBAS DE APOLO 5,RICK RIORDAN,"UYU 756,50",Disponible,/p/las-pruebas-de-apolo-5/60541/116616,Juveniles
PRUEBAS DE APOLO 3. LABERINTO EN LLAMAS,RICK RIORDAN,"UYU 756,50",Disponible,/p/pruebas-de-apolo-3-laberinto-en-llamas/103262/106949,Juveniles
LA MALDICIÓN DEL CAMPAMENTO JÚPITER,RICK RIORDAN,"UYU 756,50",Disponible,/p/la-maldicion-del-campamento-jupiter/131492/136528,Juveniles
PRUEBAS DE APOLO 4: LA TUMBA DEL TIRANO,RICK RIORDAN,"UYU 756,50",Disponible,/p/pruebas-de-apolo-4-la-tumba-del-tirano/162508/271312,Juveniles
"EL ORÁCULO OCULTO, (PRUEBAS DE APOLO I)",RICK RIORDAN,"UYU 756,50",Disponible,/p/el-oraculo-oculto-pruebas-de-apolo-i-/88362/91281,Juveniles
LA PROFECIA OSCURA,RICK RIORDAN,"UYU 756,50",Disponible,/p/la-profecia-oscura/122334/125172,Juveniles
"PROFECIA DEL RAYO Y LAS ESTRELLAS, LA (LAS AVENTURAS DE NICO DI ANGELO 1)",RICK RIORDAN,"UYU 756,50",Disponible,/p/profecia-del-rayo-y-las-estrellas-la-las-aventuras-de-nico-di-angelo-1-/145495/254804,Juveniles
PERCY JACKSON Y LA VARA DE HERMES,RICK RIORDAN,"UYU 756,50",Disponible,/p/percy-jackson-y-la-vara-de-hermes/100747/104352,Juveniles
PERCY JACKSON Y LOS DIOSES DEL OLIMPO 5 - EL ULTIMO HEROE DEL OLIMPO,RICK RIORDAN,"UYU 756,50",Disponible,/p/percy-jackson-y-los-dioses-del-olimpo-5-el-ultimo-heroe-del-olimpo/150530/260113,Juveniles
PERCY JACKSON Y LOS DIOSES DEL OLIMPO 4 - BATALLA DEL LABERINTO,RICK RIORDAN,"UYU 756,50",Disponible,/p/percy-jackson-y-los-dioses-del-olimpo-4-batalla-del-laberinto/150529/260112,Juveniles
PERCY JACKSON Y LOS DIOSES DEL OLIMPO 3 - MALDICION DEL TITAN,RICK RIORDAN,"UYU 756,50",Disponible,/p/percy-jackson-y-los-dioses-del-olimpo-3-maldicion-del-titan/150528/260111,Juveniles
PERCY JACKSON Y LOS DIOSES DEL OLIMPO 2 - MAR DE LOS MONSTRUOS,RICK RIORDAN,"UYU 756,50",Disponible,/p/percy-jackson-y-los-dioses-del-olimpo-2-mar-de-los-monstruos/150527/260110,Juveniles
MALDICION DEL TITAN,RICK RIORDAN,"UYU 756,50",Disponible,/p/maldicion-del-titan/113678/117864,Juveniles
PERCY JACKSON Y LOS DIOSES DEL OLIMPO 1 - LADRON DEL RAYO,RICK RIORDAN,"UYU 756,50",Disponible,/p/percy-jackson-y-los-dioses-del-olimpo-1-ladron-del-rayo/150526/260109,Juveniles
EL MARTILLO DE THOR,RICK RIORDAN,"UYU 756,50",Disponible,/p/el-martillo-de-thor/162967/13365,Juveniles
MALDICIONES Y MITOS,RICK RIORDAN,"UYU 756,50",Disponible,/p/maldiciones-y-mitos/139595/145161,Juveniles
MAGOS Y SEMIDIOSES,RICK RIORDAN,"UYU 756,50",Disponible,/p/magos-y-semidioses/84136/86570,Juveniles
LA MALDICION DEL TITAN,RICK RIORDAN,"UYU 756,50",Disponible,/p/la-maldicion-del-titan/107189/111044,Juveniles
MAGNUS CHASE Y LOS NUEVES MUNDOS,RICK RIORDAN,"UYU 756,50",Disponible,/p/magnus-chase-y-los-nueves-mundos/121346/124143,Juveniles
MAGNUS CHASE Y LOS DIOSES DE ASGARD,RICK RIORDAN,"UYU 756,50",Disponible,/p/magnus-chase-y-los-dioses-de-asgard/12727/91248,Juveniles
LA SANGRE DEL OLIMPO,RICK RIORDAN,"UYU 756,50",Disponible,/p/la-sangre-del-olimpo/179514/64215,Juveniles
LA CASA DE HADES. LOS HÉROES DEL OLIMPO 4,RICK RIORDAN,"UYU 756,50",Disponible,/p/la-casa-de-hades-los-heroes-del-olimpo-4/61216/62730,Juveniles
LA MARCA DE ATENEA. (HÉROES DEL OLIMPO 3),RICK RIORDAN,"UYU 756,50",Disponible,/p/la-marca-de-atenea-heroes-del-olimpo-3-/11482/12050,Juveniles
EL HIJO DE NEPTUNO,RICK RIORDAN,"UYU 756,50",Disponible,/p/el-hijo-de-neptuno/179513/114772,Juveniles
HEROES DEL OLIMPO 1 (TB) - EL HEROE PERD,RICK RIORDAN,"UYU 756,50",Disponible,/p/heroes-del-olimpo-1-tb-el-heroe-perd/12723/13360,Juveniles
DIOSES EGIPCIOS,RICK RIORDAN,"UYU 756,50",Disponible,/p/dioses-egipcios/105442/109222,Juveniles
DIOSES EGIPCIOS,RICK RIORDAN,"UYU 756,50",Disponible,/p/dioses-egipcios/105442/109222,Juveniles
EL TRONO DE FUEGO,RICK RIORDAN,"UYU 756,50",Disponible,/p/el-trono-de-fuego/162921/87813,Juveniles
LA CORTE DE LA MUERTE,RICK RIORDAN,"UYU 756,50",Disponible,/p/la-corte-de-la-muerte/176212/280086,Juveniles
MAGNUS CHASE 3 - EL BARCO DE LOS MUERTOS,RICK RIORDAN,"UYU 756,50",Disponible,/p/magnus-chase-3-el-barco-de-los-muertos/84179/86618,Juveniles
LOS EFECTOS SECUNDARIOS DE LA MAGIA Y UN CORAZÓN ROTO,BREANNE RANDALL,"UYU 722,50",Disponible,/p/los-efectos-secundarios-de-la-magia-y-un-corazon-roto/153711/263526,Juveniles
LICEO SEPTEM 1 - LOS TALENTOS OCULTOS,A. QUINTAS GARCIANDIA,"UYU 671,50",Disponible,/p/liceo-septem-1-los-talentos-ocultos/159245/269439,Juveniles
SECRETOS PARA DOS,ANA PUNSET,"UYU 637,50",Disponible,/p/secretos-para-dos/112156/116283,Juveniles
UNA SEMANA INCREIBLE (CLUB DE LAS ZAPATILLAS ROJAS 5),ELSA PUNSET,"UYU 637,50",Disponible,/p/una-semana-increible-club-de-las-zapatillas-rojas-5-/87853/90699,Juveniles
"CLUB DE LAS ZAPATILLAS ROJAS. UN, DOS, TRES ¡SELFÍE!",ELSA PUNSET,"UYU 637,50",Disponible,/p/club-de-las-zapatillas-rojas-un-dos-tres-iexcl-selfie-/88093/90963,Juveniles
UN MILLÓN DE LIKES (ZAPATILLAS ROJAS 12),ANA PUNSET,"UYU 637,50",Disponible,/p/un-millon-de-likes-zapatillas-rojas-12-/103656/107365,Juveniles
TODO POR UN SUEÑO. EL CLUB DE LAS ZAPATILLAS ROJAS 3,ELSA PUNSET,"UYU 637,50",Disponible,/p/todo-por-un-sueno-el-club-de-las-zapatillas-rojas-3/86728/89442,Juveniles
EL CLUB DE LAS ZAPATILLAS ROJAS SECRETOS ONLINE,ELSA PUNSET,"UYU 637,50",Disponible,/p/el-club-de-las-zapatillas-rojas-secretos-online/17921/19055,Juveniles
PRINCESS POR SORPRESA (ZAPATILLAS 14),ELSA PUNSET,"UYU 637,50",Disponible,/p/princess-por-sorpresa-zapatillas-14-/102261/105900,Juveniles
CLUB DE LAS ZAPATILLAS ROJAS 10 NUEVA YORK LET S GO,ELSA PUNSET,"UYU 637,50",Disponible,/p/club-de-las-zapatillas-rojas-10-nueva-york-let-s-go/86548/89245,Juveniles
EL MUNDO ES NUESTRO /CLUB DE LAS ZAPATILLAS,ELSA PUNSET,"UYU 637,50",Disponible,/p/el-mundo-es-nuestro-club-de-las-zapatillas/16833/17789,Juveniles
"JUNTAS, OF COURSE (EL CLUB DE LAS ZAPATILLAS ROJAS)",ELSA PUNSET,"UYU 637,50",Disponible,/p/juntas-of-course-el-club-de-las-zapatillas-rojas-/17922/19056,Juveniles
AMOR TAKE AWAY,ELSA PUNSET,"UYU 637,50",Disponible,/p/amor-take-away/87042/89790,Juveniles
LA BRÚJULA DORADA,"PULLMAN, PHILIP","UYU 841,50",Disponible,/p/la-brujula-dorada/167954/117778,Juveniles
EL ESCARABAJO DE ORO Y OTROS RELATOS,EDGAR ALLAN POE,"UYU 671,50",Disponible,/p/el-escarabajo-de-oro-y-otros-relatos/139127/144632,Juveniles
CUANDO LLEGUE LA NOCHE,JAVIERA PAZ,"UYU 926,50",Disponible,/p/cuando-llegue-la-noche/144799/254064,Juveniles
ESTA CANCION (NO) ES PARA TI,LAURA  NOWLIN,"UYU 722,50",Disponible,/p/esta-cancion-no-es-para-ti/161944/270802,Juveniles
EL GATO QUE AMABA LOS LIBROS,SOSUKE NATSUKAWA,"UYU 926,50",Disponible,/p/el-gato-que-amaba-los-libros/179458/144437,Juveniles
LASCIVIA (LIBRO 2),EVA MUÑOZ,"UYU 841,50",Disponible,/p/lascivia-libro-2-/129357/132958,Juveniles
VUELTA A LA TIERRA (LOS 100 PARTE 3),"MORGAN, KASS","UYU 756,50",Disponible,/p/vuelta-a-la-tierra-los-100-parte-3-/87051/89799,Juveniles
LOS 100,KASS MORGAN,"UYU 756,50",Disponible,/p/los-100/144270/253511,Juveniles
DÍA 21 (LOS 100 2),KASS MORGAN,"UYU 756,50",Disponible,/p/dia-21-los-100-2-/144271/253512,Juveniles
FINALES Y COMIENZOS,L.M. MONTGOMERY,"UYU 671,50",Disponible,/p/finales-y-comienzos/130495/134770,Juveniles
CREPUSCULO,MEYER STEPHANIE,"UYU 926,50",Disponible,/p/crepusculo/128204/131057,Juveniles
AMANECER,MEYER STEPHANIE,"UYU 926,50",Disponible,/p/amanecer/129960/133850,Juveniles
TÚ SERÁS MI MUERTE,KAREN M. MCMANUS,"UYU 841,50",Disponible,/p/tu-seras-mi-muerte/130972/135494,Juveniles
MENTIROSAS Y ENCANTADORAS,KAREN M. MCMANUS,"UYU 841,50",Disponible,/p/mentirosas-y-encantadoras/158034/268176,Juveniles
DIME QUÉ ESCONDES,KAREN M. MCMANUS,"UYU 841,50",Disponible,/p/dime-que-escondes/138765/144259,Juveniles
LAZOS DE SANGRE,KAREN M. MCMANUS,"UYU 841,50",Disponible,/p/lazos-de-sangre/122245/125079,Juveniles
ALGUIEN TIENE UN SECRETO,KAREN M. MCMANUS,"UYU 841,50",Disponible,/p/alguien-tiene-un-secreto/105485/125170,Juveniles
ALGUIEN HA VUELTO,KAREN M. MCMANUS,"UYU 841,50",Disponible,/p/alguien-ha-vuelto/144146/253381,Juveniles
ALGUIEN ESTÁ MINTIENDO,KAREN M. MCMANUS,"UYU 841,50",Disponible,/p/alguien-esta-mintiendo/86867/89591,Juveniles
SEMPITERNO,JOANA MARCÚS,"UYU 841,50",Disponible,/p/sempiterno/162188/271038,Juveniles
MAL DÍA PARA SER MALA,"MACJUS, CRISTINA","UYU 467,50",Disponible,/p/mal-dia-para-ser-mala/125376/127335,Juveniles
CASA DE LLAMA Y SOMBRA ( CIUDAD MEDIALUNA 3 ),SARAH J.  MAAS,"UYU 1.266,50",Disponible,/p/casa-de-llama-y-sombra-ciudad-medialuna-3-/151584/261256,Juveniles
CIUDAD MEDIALUNA,SARAH J.  MAAS,"UYU 1.011,50",Disponible,/p/ciudad-medialuna/112179/116307,Juveniles
CASA DE CIELO Y ALIENTO (CIUDAD MEDIALUNA 2),SARAH J.  MAAS,"UYU 1.011,50",Disponible,/p/casa-de-cielo-y-aliento-ciudad-medialuna-2-/125616/127606,Juveniles
SEREMOS EL HURACÁN,IRIA G. PARENTE / SELENE M. PASCUAL,"UYU 756,50",Disponible,/p/seremos-el-huracan/179409/146250,Juveniles
ANNE SIN FILTROS,"IRIA G., SELENE M.","UYU 756,50",Disponible,/p/anne-sin-filtros/121109/123894,Juveniles
THE WEDDING MENU,LETIZIA  LORINI,"UYU 756,50",Disponible,/p/the-wedding-menu/169312/273355,Juveniles
CHICA CONOCE A CHICA,RACHAEL LIPPINCOTT,"UYU 841,50",Disponible,/p/chica-conoce-a-chica/133792/139014,Juveniles
CONCÉDEME UN DESEO,RACHAEL LIPPINCOTT Y ALYSON DERRICK,"UYU 841,50",Disponible,/p/concedeme-un-deseo/156412/266454,Juveniles
"ORGULLO, PREJUICIO, TÚ Y YO",RACHAEL LIPPINCOTT,"UYU 841,50",Disponible,/p/orgullo-prejuicio-tu-y-yo/148871/258382,Juveniles
LA LISTA DE LA SUERTE,RACHAEL LIPPINCOTT,"UYU 841,50",Disponible,/p/la-lista-de-la-suerte/126879/129108,Juveniles
INSTINTO ASESINO,NOELIA  LIOTTI,"UYU 756,50",Disponible,/p/instinto-asesino/175021/278868,Juveniles
SI PUDIERAS VER EL SOL,ANN LIANG,"UYU 722,50",Disponible,/p/si-pudieras-ver-el-sol/148078/257546,Juveniles
¡YO SOY!,VERÓNICA LEITE,"UYU 501,50",Disponible,/p/-iexcl-yo-soy-/86493/89186,Juveniles
SOMBRAS DE AZUL,MARIE FRANCE LEGER,"UYU 756,50",Disponible,/p/sombras-de-azul/168675/272752,Juveniles
DIARIO DE GREG 9 - UN VIAJE DE LOCOS,JEFF KINNEY,"UYU 671,50",Disponible,/p/diario-de-greg-9-un-viaje-de-locos/125424/127397,Juveniles
DIARIO DE GREG 7 - SIN PAREJA,JEFF KINNEY,"UYU 671,50",Disponible,/p/diario-de-greg-7-sin-pareja/125422/127395,Juveniles
DIARIO DE GREG 11 - A TODA MARCHA,JEFF KINNEY,"UYU 671,50",Disponible,/p/diario-de-greg-11-a-toda-marcha/125426/127399,Juveniles
LA PRISIONERA DE ORO,RAVEN KENNEDY,"UYU 841,50",Disponible,/p/la-prisionera-de-oro/132339/137462,Juveniles
DESTELLO- LA PRISIONERA DE ORO 2,RAVEN KENNEDY,"UYU 841,50",Disponible,/p/destello-la-prisionera-de-oro-2/139289/144841,Juveniles
NO TE ENAMORES DE NIKA,MEERA  KEAN,"UYU 722,50",Disponible,/p/no-te-enamores-de-nika/146923/256318,Juveniles
BURNOUT,REBECCA JENSHAK,"UYU 756,50",Disponible,/p/burnout/175857/279740,Juveniles
EL CHICO DE ARRIBA,MARIE JENN,"UYU 841,50",Disponible,/p/el-chico-de-arriba/145799/255126,Juveniles
LOS JUEGOS DE LA REINA SOL,NISHA J. TULI,"UYU 756,50",Disponible,/p/los-juegos-de-la-reina-sol/154449/264324,Juveniles
EL CENTRO DEL UNIVERSO,FEDERICO IVANIER,"UYU 501,50",Disponible,/p/el-centro-del-universo/103477/107174,Juveniles
GATOS GUERREROS AUGURIO 3- VOCES EN LA OSCURIDAD,ERIN HUNTER,"UYU 722,50",Disponible,/p/gatos-guerreros-augurio-3-voces-en-la-oscuridad/137579/143055,Juveniles
RIO OSCURO 2. EL PODER DE LOS TRES. GATOS GUERREROS,ERIN HUNTER,"UYU 722,50",Disponible,/p/rio-oscuro-2-el-poder-de-los-tres-gatos-guerreros/75500/77569,Juveniles
SEÑALES DE LA LUNA,ERIN HUNTER,"UYU 722,50",Disponible,/p/senales-de-la-luna/143194/252321,Juveniles
"MIRADA SECRETA 1, LA. EL PODER DE LOS TRES. LOS GATOS GUERREROS",ERIN HUNTER,"UYU 722,50",Disponible,/p/mirada-secreta-1-la-el-poder-de-los-tres-los-gatos-guerreros/75177/77231,Juveniles
MEDIANOCHE 1. LOS GATOS GUERREROS. LA NUEVA PROFECIA 1,ERIN HUNTER,"UYU 722,50",Disponible,/p/medianoche-1-los-gatos-guerreros-la-nueva-profecia-1/72347/74268,Juveniles
LA LUZ ESTELAR 4. LOS GATOS GUERREROS,ERIN HUNTER,"UYU 722,50",Disponible,/p/la-luz-estelar-4-los-gatos-guerreros/73647/75636,Juveniles
LA HORA MAS OSCURA,ERIN HUNTER,"UYU 722,50",Disponible,/p/la-hora-mas-oscura/72004/73904,Juveniles
"GATOS GUERREROS, LOS: CUATRO CLANES 5 HUELLAS PELIGROSAS",ERIN HUNTER,"UYU 722,50",Disponible,/p/gatos-guerreros-los-cuatro-clanes-5-huellas-peligrosas/175042/278890,Juveniles
LOS GATOS GUERREROS SOMBRAS ALARGADAS,ERIN HUNTER,"UYU 722,50",Disponible,/p/los-gatos-guerreros-sombras-alargadas/110598/114675,Juveniles
FUEGO Y HIELO,ERIN HUNTER,"UYU 722,50",Disponible,/p/fuego-y-hielo/133118/138263,Juveniles
EXILIO. EL PODER DE LOS TRES III,ERIN HUNTER,"UYU 722,50",Disponible,/p/exilio-el-poder-de-los-tres-iii/104340/108071,Juveniles
"GATOS GUERREROS 2, LOS FUEGO Y HIELO",ERIN HUNTER,"UYU 722,50",Disponible,/p/gatos-guerreros-2-los-fuego-y-hielo/72121/74028,Juveniles
ECOS LEJANOS,ERIN HUNTER,"UYU 722,50",Disponible,/p/ecos-lejanos/132070/137183,Juveniles
ECLIPSE,ERIN HUNTER,"UYU 722,50",Disponible,/p/eclipse/107980/111878,Juveniles
CUARTO APRENDIZ. GATOS GUERREROS,ERIN HUNTER,"UYU 722,50",Disponible,/p/cuarto-aprendiz-gatos-guerreros/125212/127158,Juveniles
CLARO DE LUNA,ERIN HUNTER,"UYU 722,50",Disponible,/p/claro-de-luna/71298/73151,Juveniles
LOS GATOS GUERREROS III: LA NUEVA PROFECÍA,ERIN HUNTER,"UYU 722,50",Disponible,/p/los-gatos-guerreros-iii-la-nueva-profecia/72893/74839,Juveniles
"REINO DEL BAMBÚ 1, EL- NACIDOS EN LA INUNDACIÓN",ERIN HUNTER,"UYU 722,50",Disponible,/p/reino-del-bambu-1-el-nacidos-en-la-inundacion/140084/145673,Juveniles
ATARDECER 6. GATOS GUERREROS. LA NUEVA PROFECIA 6,ERIN HUNTER,"UYU 722,50",Disponible,/p/atardecer-6-gatos-guerreros-la-nueva-profecia-6/74628/76661,Juveniles
"LOS GATOS GUERREROS 4, ANTES DE LA TORMENTA",ERIN HUNTER,"UYU 722,50",Disponible,/p/los-gatos-guerreros-4-antes-de-la-tormenta/71560/73430,Juveniles
BELLE MORTE,BELLA HIGGIN,"UYU 841,50",Disponible,/p/belle-morte/137859/143344,Juveniles
TAN LEJOS DE NOSOTROS (CERCA DE TI 2),ANTONIO  HIDALGO,"UYU 756,50",Disponible,/p/tan-lejos-de-nosotros-cerca-de-ti-2-/155399/265378,Juveniles
TAN CERCA DE TI,ANTONIO  HIDALGO,"UYU 756,50",Disponible,/p/tan-cerca-de-ti/144801/254066,Juveniles
ESPEJOS.UY,MAGDALENA HELGUERA,"UYU 501,50",Disponible,/p/espejos-uy/18856/86987,Juveniles
MAGNOLIA PARKS 2. DAISY HAITES,JESSA HASTINGS,"UYU 841,50",Disponible,/p/magnolia-parks-2-daisy-haites/154102/263938,Juveniles
DAISY HAITES - LA GRAN LIBERACIÓN,JESSA HASTINGS,"UYU 841,50",Disponible,/p/daisy-haites-la-gran-liberacion/168175/272283,Juveniles
IMPARABLES,YUVAL NOAH HARARI,"UYU 722,50",Disponible,/p/imparables/133000/278966,Juveniles
SALTAN CHISPAS,HANNAH GRACE,"UYU 807,50",Disponible,/p/saltan-chispas/179398/263717,Juveniles
CUANDO CAIGA LA NIEVE,HANNAH GRACE,"UYU 807,50",Disponible,/p/cuando-caiga-la-nieve/173163/277018,Juveniles
SIGUE MI VOZ,ARIANA GODOY,"UYU 841,50",Disponible,/p/sigue-mi-voz/129414/133041,Juveniles
LA REVELACIÓN (ALMAS PERDIDAS 1),ARIANA GODOY,"UYU 841,50",Disponible,/p/la-revelacion-almas-perdidas-1-/139945/145527,Juveniles
EL NUEVO MUNDO. ALMAS PERDIDAS 2,ARIANA GODOY,"UYU 841,50",Disponible,/p/el-nuevo-mundo-almas-perdidas-2/143567/252724,Juveniles
HEIST,ARIANA GODOY,"UYU 841,50",Disponible,/p/heist/117242/120553,Juveniles
FLEUR. MI DESESPERADA DECISION,ARIANA GODOY,"UYU 841,50",Disponible,/p/fleur-mi-desesperada-decision/125220/127167,Juveniles
BLACK AND BLUE,ARIANA GODOY,"UYU 841,50",Disponible,/p/black-and-blue/172940/276830,Juveniles
A TRAVÉS DE TI,ARIANA GODOY,"UYU 841,50",Disponible,/p/a-traves-de-ti/120742/123512,Juveniles
A TRAVÉS DE MI VENTANA,ARIANA GODOY,"UYU 841,50",Disponible,/p/a-traves-de-mi-ventana/179406/120702,Juveniles
A TRAVES DE LA LLUVIA,ARIANA GODOY,"UYU 841,50",Disponible,/p/a-traves-de-la-lluvia/133530/138738,Juveniles
URUGUAYAS REBELDES,SOLEDAD GAGO,"UYU 722,50",Disponible,/p/uruguayas-rebeldes/107561/111439,Juveniles
URUGUAYAS REBELDES 2,SOLEDAD GAGO,"UYU 722,50",Disponible,/p/uruguayas-rebeldes-2/112910/117063,Juveniles
SEREMOS EL HURACAN,"PARENTE, IRIA G. / PASCUAL, SELENE M.","UYU 586,50",Disponible,/p/seremos-el-huracan/168679/272756,Juveniles
ANNE SIN FILTROS,"PARENTE, IRIA G. / PASCUAL, SELENE M.","UYU 586,50",Disponible,/p/anne-sin-filtros/168680/272757,Juveniles
"HUSH, HUSH","FITZPATRICK, BECCA","UYU 926,50",Disponible,/p/hush-hush/2928/127375,Juveniles
MOMO,"ENDE, MICHAEL","UYU 756,50",Disponible,/p/momo/60788/62286,Juveniles
EL CONDE DE MONTECRISTO,ALEJANDRO DUMAS,"UYU 756,50",Disponible,/p/el-conde-de-montecristo/137586/143062,Juveniles
UNA MALDICIÓN SAGRADA,KATE DRAMIS,"UYU 841,50",Disponible,/p/una-maldicion-sagrada/155209/265128,Juveniles
FABRICANTE DE LÁGRIMAS,ERIN  DOOM,"UYU 841,50",Disponible,/p/fabricante-de-lagrimas/140278/258960,Juveniles
CÓMO CAE LA NIEVE,ERIN  DOOM,"UYU 841,50",Disponible,/p/como-cae-la-nieve/154663/264546,Juveniles
NINJA KID 14. ¡COLEGAS NINJA!,ANH DO,"UYU 637,50",Disponible,/p/ninja-kid-14-iexcl-colegas-ninja-/159611/269824,Juveniles
TODO ESTE TIEMPO,"MIKKI, LIPPINCOTT","UYU 841,50",Disponible,/p/todo-este-tiempo/167918/124663,Juveniles
JAMES Y EL DURAZNO GIGANTE,ROALD DAHL,"UYU 722,50",Disponible,/p/james-y-el-durazno-gigante/87024/89770,Juveniles
"DANNY, EL CAMPEÓN DEL MUNDO",ROALD DAHL,"UYU 722,50",Disponible,/p/danny-el-campeon-del-mundo/87013/89758,Juveniles
LA MANSIÓN DE LOS SECRETOS,CHRIS  COLUMBUS,"UYU 637,50",Disponible,/p/la-mansion-de-los-secretos/139613/145179,Juveniles
SINSAJO,"COLLINS, SUZANNE","UYU 841,50",Disponible,/p/sinsajo/121771/124580,Juveniles
EN LLAMAS,"COLLINS, SUZANNE","UYU 841,50",Disponible,/p/en-llamas/121770/124579,Juveniles
LOS JUEGOS DEL HAMBRE,"COLLINS, SUZANNE","UYU 841,50",Disponible,/p/los-juegos-del-hambre/121769/124578,Juveniles
AMANECER EN LA COSECHA,SUZANNE COLLINS,"UYU 841,50",Disponible,/p/amanecer-en-la-cosecha/160256/270232,Juveniles
CRIMSON MOTH. LIBRO 1,KRISTEN CICCARELLI,"UYU 756,50",Disponible,/p/crimson-moth-libro-1/152073/261782,Juveniles
CUANDO EL CIELO SE ROMPA Y CAIGAN LAS ESTRELLAS,CHERRY CHIC,"UYU 807,50",Disponible,/p/cuando-el-cielo-se-rompa-y-caigan-las-estrellas/132834/137970,Juveniles
"EL, YO Y LA GRAN IDEA DE ENCENDER PARIS",CHERRY CHIC,"UYU 807,50",Disponible,/p/el-yo-y-la-gran-idea-de-encender-paris/110695/114776,Juveniles
HASTA EL ÚLTIMO DE MIS DÍAS (TE AMARÉ 1),YAMILET CÁZARES,"UYU 756,50",Disponible,/p/hasta-el-ultimo-de-mis-dias-te-amare-1-/151583/261255,Juveniles
FIVE NIGHTS AT FREDDY´S,"CAWTHON, SCOTT/ WEST, CARLY ANNE","UYU 722,50",Disponible,/p/five-nights-at-freddy-acute-s/133933/139163,Juveniles
FIVE NIGHTS AT FREDDY´S - LA ALBERCA DE PELOTAS,"ELLEY, WEST, CARLY ANNE","UYU 722,50",Disponible,/p/five-nights-at-freddy-acute-s-la-alberca-de-pelotas/129565/133278,Juveniles
FIVE NIGHT AND FREDDYS 3. EL CUARTO ARMARIO,SCOTT  CAWTHON,"UYU 722,50",Disponible,/p/five-night-and-freddys-3-el-cuarto-armario/172705/276590,Juveniles
